player_name,match_type,match_id,runs,balls_faced,fours,sixes,not_outs,strike_rate,avg,power_play_impact,match_winning_impact,death_overs_efficiency,pressure_handling,boundary_consistency,confidence_interval,form_index
SPD Smith,TEST,03-Jan-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SPD Smith,TEST,03-Jan-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SPD Smith,TEST,04-Dec-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SPD Smith,TEST,04-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SPD Smith,TEST,06-Feb-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SPD Smith,TEST,17-Jan-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SPD Smith,TEST,2024,490,915,52,4,3,26.775,35.0,100.0,77.0,28.0325,62.5,18.360655737704917,0.48387500000000006,160.1925449004992
SPD Smith,TEST,2025,651,1129,65,9,3,28.83,50.07,100.0,100.0,53.649,70.035,19.66341895482728,0.49415,316.44226697075266
SPD Smith,TEST,2026,150,232,17,1,0,32.325,75.0,46.93,75.0,14.6975,37.5,23.27586206896552,0.511625,264.4098929052089
SPD Smith,TEST,21-Nov-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,182.78111407096944
SPD Smith,TEST,22-Nov-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,126.84065417601855
SPD Smith,TEST,25-Jan-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,88.25437413920524
SPD Smith,TEST,26-Dec-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,61.519025752637575
SPD Smith,TEST,26-Dec-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,42.93729242407673
SPD Smith,TEST,29-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,29.9946587473729
SR Bhudia,T20,2024,286,213,32,6,3,134.27,28.6,100.0,51.480000000000004,70.281,59.3,53.52112676056338,0.95,286.0
SR Harmer,TEST,14-Nov-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SR Harmer,TEST,2025,481,114,4,0,2,26.636666666666667,14.3,18.654666666666667,59.540000000000006,7.991,37.15,10.526315789473683,0.48318333333333335,282.94117647058823
SR Mohan,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SR Mohan,T20,25-Mar-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SR Mukkamalla,ODI,2024,341,371,26,6,2,45.955,68.2,70.382,88.66,43.7865,64.1,25.87601078167116,0.579775,341.0
SR Mukkamalla,ODI,2025,533,687,42,6,1,38.79,48.45,99.516,92.06,41.637,39.225,20.96069868995633,0.5439499999999999,453.9411764705883
SR Mukkamalla,T20,2024,331,240,30,13,0,137.91,36.77,100.0,62.516000000000005,100.0,18.385,53.75,0.95,331.0
SR Mukkamalla,T20,2025,308,178,35,14,3,173.03,51.33,100.0,71.864,100.0,70.66499999999999,82.58426966292134,0.78485,317.47058823529414
SS Iyer,ODI,11-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SS Iyer,ODI,2025,496,554,44,10,0,44.765,49.6,100.0,89.28,63.4295,24.8,29.24187725631769,0.573825,291.7647058823529
SS Iyer,ODI,2026,60,74,4,1,0,40.54,20.0,24.216,22.0,17.162,10.0,20.27027027027027,0.5527,185.93607305936072
SS Iyer,TEST,03-Jan-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SS Iyer,TEST,2024,108,213,10,1,1,25.35,21.6,30.14,28.080000000000002,12.605,25.8,15.492957746478874,0.47674999999999995,63.529411764705884
SS Ranjane,T20,2026,141,78,9,8,2,180.76,70.5,90.304,70.5,94.228,65.25,65.38461538461539,0.7462000000000001,141.0
SSD Arachchige,ODI,06-Jan-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SSD Arachchige,ODI,08-Jan-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
ST Doheny,ODI,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
ST Doheny,TEST,2025,61,129,4,1,0,47.28,30.5,26.912000000000003,30.5,19.183999999999997,15.25,11.627906976744185,0.5864,61.0
SV Samson,T20,01-Mar-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SV Samson,T20,2024,436,242,35,31,2,90.08,43.6,100.0,78.48,100.0,51.8,81.81818181818181,0.8003999999999999,256.47058823529414
SV Samson,T20,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,139.36073059360734
SV Samson,T20,2026,367,195,33,26,1,94.1,40.77,100.0,69.316,100.0,35.385000000000005,90.76923076923076,0.8205,229.23016186340314
SV Samson,T20,21-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,146.56810068154778
SV Samson,T20,22-Jan-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,96.73483681664102
SV Samson,T20,25-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,65.1099394897181
SY Nihute,T20,2025,298,332,19,4,3,89.75,19.86,73.9,45.688,46.925,54.93,20.783132530120483,0.79875,298.0
SZ Vayani,T20,10-Jul-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
SZ Vayani,T20,2024,312,0,0,0,0,15.9,15.6,6.36,43.68,4.77,7.8,0.0,0.42950000000000005,183.52941176470588
SZ Vayani,T20,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,99.72602739726028
Saad Bin Zafar,ODI,2024,746,192,11,3,4,42.86000000000001,30.73,39.144000000000005,99.184,27.858000000000004,75.365,21.875,0.5643,746.0
Saad Bin Zafar,ODI,2025,139,182,16,1,0,76.37,15.44,62.548,26.252000000000002,27.911,7.72,28.021978021978022,0.73185,388.94117647058823
Saad Bin Zafar,T20,2025,268,0,0,0,0,18.7,15.76,7.48,39.408,5.609999999999999,7.88,0.0,0.4435,268.0
Saad Bin Zafar,T20,27-Aug-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,110.3529411764706
Saad Masood,ODI,2026,38,44,5,0,0,86.36,38.0,44.544000000000004,34.2,25.907999999999998,19.0,34.090909090909086,0.7818,38.0
Saber Zakhil,T20,2025,290,149,16,27,2,194.63,29.0,100.0,52.2,100.0,44.5,86.5771812080537,0.6768500000000001,290.0
Sachin Mandy,T20,14-Jul-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Sachin Mandy,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Sachin Mandy,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Sadat Said,T20,31-Aug-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Sahel Zadran,T20,2025,443,0,0,0,0,22.0,23.31,8.8,62.94799999999999,6.6,11.655,0.0,0.46,443.0
Sahibzada Farhan,ODI,2026,64,89,7,0,0,71.91,21.33,42.763999999999996,23.464,21.572999999999997,10.665,23.595505617977526,0.70955,64.0
Sahibzada Farhan,T20,07-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Sahibzada Farhan,T20,2025,771,577,58,45,1,66.81,30.84,100.0,100.0,100.0,30.42,53.552859618717505,0.68405,453.5294117647059
Sahibzada Farhan,T20,2026,448,288,44,20,1,155.55,49.77,100.0,84.616,100.0,39.885000000000005,66.66666666666666,0.87225,451.0045662100457
Sahil Chauhan,T20,2024,364,176,21,34,3,206.81,52.0,100.0,78.0,100.0,71.0,93.75,0.61595,364.0
Saif Hassan,ODI,11-Mar-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Saif Hassan,ODI,13-Mar-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Saif Hassan,ODI,2025,180,208,16,11,0,43.265,30.0,49.306,42.0,67.9795,15.0,38.94230769230769,0.566325,82.19178082191782
Saif Hassan,ODI,2026,117,161,15,1,0,36.335,19.5,44.534,27.3,15.9005,9.75,29.81366459627329,0.531675,95.93367548361627
Saif Hassan,T20,2025,391,305,18,29,2,64.095,30.07,61.638000000000005,63.156000000000006,100.0,45.035,46.22950819672131,0.670475,391.0
Saim Ayub,ODI,04-Nov-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Saim Ayub,ODI,10-Nov-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Saim Ayub,ODI,2024,515,488,59,16,1,52.765,64.37,100.0,100.0,95.8295,47.185,46.10655737704918,0.613825,235.15981735159818
Saim Ayub,ODI,2025,236,263,29,5,0,44.865,29.5,75.946,47.2,38.4595,14.75,38.78326996197718,0.5743250000000001,235.49151204105803
Saim Ayub,ODI,22-Dec-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,150.57156251126898
Saim Ayub,T20,12-Jan-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Saim Ayub,T20,15-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Saim Ayub,T20,17-Jan-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Saim Ayub,T20,2024,375,261,47,17,2,71.835,23.43,100.0,56.244,100.0,41.715,73.5632183908046,0.7091749999999999,148.04579549940783
Saim Ayub,T20,2025,1048,450,51,28,1,49.606666666666676,22.23,100.0,100.0,100.0,26.115000000000002,52.666666666666664,0.5980333333333334,472.57581767696803
Saim Ayub,T20,2026,354,144,25,9,0,54.693333333333335,21.9,71.87733333333334,52.92,61.408,10.95,70.83333333333333,0.6234666666666666,432.2599509718922
Saim Ayub,TEST,2024,502,657,38,4,0,30.8,34.5,88.32,77.80000000000001,29.240000000000002,17.25,19.17808219178082,0.504,502.0
Sajid Khan,TEST,2024,610,125,5,4,1,52.205,23.77,30.882,80.016,35.6615,26.884999999999998,21.599999999999998,0.611025,610.0
Sajid Khan,TEST,2025,590,102,6,2,1,34.919999999999995,25.0,25.967999999999996,79.0,20.476,27.5,23.52941176470588,0.5246,598.2352941176471
Salman Agha,ODI,12-Feb-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Salman Agha,ODI,13-Mar-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Salman Agha,ODI,2024,420,219,15,6,1,59.165000000000006,41.8,53.666000000000004,75.44,47.7495,35.9,28.767123287671232,0.6458250000000001,191.78082191780823
Salman Agha,ODI,2025,667,715,60,8,2,46.64,47.64,100.0,100.0,53.992,53.82,28.53146853146853,0.5832,379.39202526648245
Salman Agha,ODI,2026,175,168,17,6,0,52.08,58.33,54.832,64.164,45.623999999999995,29.165,41.07142857142858,0.6103999999999999,305.68677653167936
Salman Agha,T20,07-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Salman Agha,T20,2025,625,542,51,19,8,57.655,26.04,100.0,83.332,100.0,100.0,38.745387453874535,0.638275,367.64705882352945
Salman Agha,T20,2026,241,139,25,13,0,86.69,21.9,84.676,41.620000000000005,91.007,10.95,82.01438848920864,0.78345,309.8173515981735
Salman Agha,TEST,08-May-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Salman Agha,TEST,12-Oct-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Salman Agha,TEST,17-Jan-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Salman Agha,TEST,20-Oct-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Salman Agha,TEST,2024,826,663,47,7,2,54.54333333333333,62.0,100.0,100.0,51.363,61.0,24.434389140271495,0.6227166666666666,297.86159893260253
Salman Agha,TEST,2025,498,502,22,3,0,46.39000000000001,55.25,62.556000000000004,94.0,28.917,27.625,14.9402390438247,0.5819500000000001,365.90880499937106
Salman Agha,TEST,2026,58,94,6,1,0,30.85,58.0,24.340000000000003,52.2,14.255,29.0,22.340425531914892,0.50425,265.2461619991245
Salman Mirza,T20,2025,265,0,0,0,0,15.62,16.56,6.248,39.748,4.686,8.28,0.0,0.42810000000000004,265.0
Sami Sohail,T20,2024,515,381,41,20,5,135.17,51.5,100.0,92.7,100.0,100.0,48.03149606299213,0.95,515.0
Sami Sohail,T20,2025,1117,501,55,28,1,73.55,33.73,100.0,100.0,100.0,31.865,49.700598802395206,0.7177500000000001,869.1176470588235
Sami Sohail,T20,2026,117,74,16,3,1,158.1,39.0,95.24000000000001,42.900000000000006,62.43,34.5,77.02702702702702,0.8595,525.6849315068494
Sami Sohail,T20,28-Jun-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,318.15041452822743
Saqlain Arshad,T20,2024,306,242,38,10,0,126.44,17.0,100.0,44.2,87.93199999999999,8.5,59.50413223140496,0.95,306.0
Sarawut Maliwan,T20,2024,382,0,0,0,0,16.81,17.36,6.724,52.088,5.042999999999999,8.68,0.0,0.43405,382.0
Saud Shakeel,TEST,08-May-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Saud Shakeel,TEST,2024,544,951,44,1,0,57.2,41.84,100.0,87.872,22.16,20.92,14.19558359621451,0.636,320.0
Saud Shakeel,TEST,2025,269,559,21,0,0,48.12,26.9,61.248000000000005,48.42,14.435999999999998,13.45,11.270125223613597,0.5906,296.71232876712327
Saud Shakeel,TEST,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,179.57362810896169
Sayed Monib,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Scott Austin,T20,02-Nov-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Scott Austin,T20,18-Jun-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Scott Austin,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Scott Austin,T20,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Sedik Sahak,T20,06-Sep-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Sediqullah Atal,ODI,19-Dec-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Sediqullah Atal,ODI,2024,230,277,20,6,0,41.515,46.0,56.606,59.800000000000004,42.454499999999996,23.0,28.158844765342963,0.557575,135.29411764705884
Sediqullah Atal,ODI,2025,147,206,13,3,0,71.35,24.5,54.54,34.3,36.405,12.25,23.300970873786405,0.70675,140.63926940639269
Sediqullah Atal,T20,2025,374,289,24,19,2,129.41,34.0,99.76400000000001,64.6,100.0,47.0,44.636678200692046,0.95,374.0
Sediqullah Atal,T20,2026,151,130,7,6,0,116.15,21.57,60.46000000000001,32.356,64.845,10.785,30.0,0.9307500000000001,242.82352941176472
Selim Salau,T20,2024,565,515,58,11,0,109.7,29.73,100.0,80.284,87.91,14.865,40.19417475728155,0.8985,565.0
Shadab Khan,T20,2026,478,135,17,12,3,89.64,27.12,69.856,69.496,86.892,58.56,64.44444444444444,0.7981999999999999,478.0
Shadman Islam,TEST,08-May-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shadman Islam,TEST,11-Nov-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shadman Islam,TEST,2024,364,733,45,1,1,24.825,28.0,99.93,58.8,12.4475,29.0,18.82673942701228,0.474125,166.21004566210047
Shadman Islam,TEST,2025,477,777,57,2,0,30.69,47.7,100.0,85.86000000000001,19.207,23.85,22.77992277992278,0.50345,288.9064350572444
Shadman Islam,TEST,2026,13,31,2,0,1,20.965,13.0,12.386000000000001,11.700000000000001,6.289499999999999,21.5,19.35483870967742,0.45482500000000003,189.4125707691753
Shadman Islam,TEST,21-Aug-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,125.01215502674106
Shadman Islam,TEST,21-Oct-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,84.14273613443619
Shadman Islam,TEST,28-Apr-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,57.35569572044942
Shah Abrar Hussain,T20,2025,325,289,20,18,3,112.45,36.11,84.98,61.388000000000005,100.0,63.055,39.44636678200692,0.9122499999999999,325.0
Shah Faisal,ODI,2026,130,13,0,0,0,46.92,41.0,18.768,45.800000000000004,14.076,20.5,0.0,0.5846,130.0
Shahadat Hossain,TEST,2024,113,307,13,0,0,18.4,14.12,33.36,22.596,5.52,7.06,12.70358306188925,0.442,113.0
Shaheen Shah Afridi,ODI,13-Mar-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shaheen Shah Afridi,ODI,15-Mar-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shaheen Shah Afridi,ODI,2024,264,0,1,0,0,20.73,17.6,10.292,40.480000000000004,6.219,8.8,100.0,0.45365,120.54794520547945
Shaheen Shah Afridi,ODI,2025,627,0,0,0,0,18.78,39.18,7.5120000000000005,94.04400000000001,5.634,19.59,0.0,0.4439,320.48953809711804
Shaheen Shah Afridi,ODI,2026,156,51,3,2,0,38.75666666666667,28.0,21.50266666666667,38.0,21.627000000000002,14.0,29.41176470588235,0.5437833333333333,261.1734160325989
Shaheen Shah Afridi,T20,10-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shaheen Shah Afridi,T20,2024,669,0,0,0,0,13.69,18.58,5.476,81.76400000000001,4.106999999999999,9.29,0.0,0.41845,393.5294117647059
Shaheen Shah Afridi,T20,2025,556,0,0,0,0,8.63,21.38,3.4520000000000004,72.70400000000001,2.589,10.69,0.0,0.39315,467.7168949771689
Shaheen Shah Afridi,T20,2026,224,0,0,0,0,6.9,22.4,2.7600000000000002,40.31999999999999,2.07,11.2,0.0,0.3845,371.500197394394
Shaheen Shah Afridi,TEST,08-May-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shaheen Shah Afridi,TEST,2024,67,103,4,3,1,65.04,22.33,34.016000000000005,24.564,34.512,26.165,20.388349514563107,0.6752000000000001,39.411764705882355
Shaheen Shah Afridi,TEST,2025,143,0,0,0,0,47.8,28.6,19.12,37.18000000000001,14.339999999999998,14.3,0.0,0.589,86.7123287671233
Shaheen Shah Afridi,TEST,2026,128,17,2,0,0,46.93333333333334,38.33,22.773333333333337,43.464,14.08,19.165,35.294117647058826,0.5846666666666667,103.01223845242795
Shaheryar Butt,T20,2024,300,234,19,21,3,128.2,25.0,89.28,50.0,100.0,57.5,51.282051282051285,0.95,300.0
Shaheryar Butt,T20,2025,338,256,31,15,2,66.015,33.8,88.406,60.839999999999996,94.8045,46.9,53.90625,0.680075,322.3529411764706
Shahid Afridi,T20,2026,233,48,7,11,1,123.33500000000001,28.75,63.334,46.3,92.0005,29.375,100.0,0.95,233.0
Shahidullah,TEST,02-Jan-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shahzaib Jamil,T20,01-Mar-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shahzaib Jamil,T20,15-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shahzaib Jamil,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shahzaib Jamil,T20,2025,274,204,14,21,2,134.31,22.83,81.724,45.664,100.0,41.415,51.470588235294116,0.95,108.17212791156732
Shakeel Ahmed,ODI,08-Apr-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shakeel Ahmed,ODI,10-Apr-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shakeel Ahmed,ODI,2024,186,0,1,0,0,23.29,10.94,11.316,27.352000000000004,6.986999999999999,5.47,100.0,0.46645,84.93150684931507
Shakeel Ahmed,ODI,2025,249,0,0,0,0,20.63,11.31,8.252,33.948,6.188999999999999,5.655,0.0,0.45315,149.70390840900117
Shakeel Ahmed,ODI,2026,343,118,4,2,2,32.17333333333334,27.3,20.869333333333337,56.14,19.652,43.65,15.254237288135593,0.5108666666666667,219.40788287476107
Shakib Al Hasan,TEST,2024,721,284,17,1,1,41.26666666666667,43.53,50.506666666666675,100.0,17.380000000000003,36.765,19.014084507042252,0.5563333333333333,721.0
Shakib Al Hasan,TEST,30-Aug-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,296.88235294117646
Shamim Hossain,ODI,08-Jul-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shamim Hossain,T20,2025,261,215,24,9,4,60.695,15.35,72.278,38.38,63.2085,67.675,46.04651162790698,0.6534749999999999,261.0
Shamyl Hussain,ODI,11-Mar-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shamyl Hussain,ODI,2026,10,29,0,0,0,17.24,5.0,6.896,5.0,5.172,2.5,0.0,0.4362,5.882352941176471
Shan Masood,TEST,08-May-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shan Masood,TEST,2024,410,627,37,3,1,32.695,31.53,87.078,66.224,24.808500000000002,30.765,19.13875598086124,0.513475,241.1764705882353
Shan Masood,TEST,2025,397,731,33,6,0,54.3,39.7,87.72,71.46000000000001,46.29,19.85,16.00547195622435,0.6214999999999999,312.32876712328766
Shan Masood,TEST,2026,9,17,2,0,0,26.47,9.0,14.588000000000001,8.1,7.940999999999999,4.5,35.294117647058826,0.48235,192.57797078562967
Shariq Munir,T20,13-Nov-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shariq Munir,T20,2026,124,0,0,0,0,11.25,15.5,4.5,24.8,3.375,7.75,0.0,0.40625,72.94117647058823
Shariz Ahmad,ODI,15-Aug-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shariz Ahmad,ODI,2024,89,165,8,0,1,26.965,12.71,26.786,19.068,8.0895,21.355,14.545454545454545,0.484825,52.35294117647059
Shayan Jahangir,ODI,2024,263,305,26,4,3,28.74,37.57,63.496,56.356,28.622,63.785,29.508196721311474,0.49369999999999997,263.0
Shayan Jahangir,ODI,2025,194,187,27,3,0,51.87,27.71,74.748,41.568,30.561,13.855,48.12834224598931,0.6093500000000001,222.41176470588238
Shayan Jahangir,T20,10-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shayan Jahangir,T20,15-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shayan Jahangir,T20,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shayan Jahangir,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shayan Jahangir,T20,26-Apr-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shiraz Khan,T20,2024,258,0,0,0,0,15.05,13.57,6.0200000000000005,36.656000000000006,4.515,6.785,0.0,0.42524999999999996,258.0
Shivam Sharma,ODI,2025,235,0,0,0,0,16.875,29.37,6.75,46.996,5.0625,14.685,0.0,0.434375,235.0
Shivam Sharma,T20,2025,158,0,0,0,0,10.88,9.29,4.352,23.232,3.2640000000000002,4.645,0.0,0.4044,158.0
Shoaib Bashir,TEST,2024,2044,207,11,0,12,33.64333333333334,40.16,35.45733333333334,100.0,10.093000000000002,100.0,15.942028985507246,0.5182166666666668,2044.0
Shoaib Bashir,TEST,2025,684,0,0,0,0,55.36,36.0,22.144000000000002,97.2,16.608,18.0,0.0,0.6268,1244.0000000000002
Shoaib Khan,ODI,2024,117,128,14,2,1,91.4,19.5,64.56,27.3,37.42,24.75,37.5,0.807,117.0
Shoaib Rafiq,T20,2024,169,0,0,0,0,12.57,8.89,5.0280000000000005,24.012,3.771,4.445,0.0,0.41284999999999994,169.0
Shoriful Islam,ODI,2024,347,0,0,0,0,52.85,49.57,21.14,74.35600000000001,15.855,24.785,0.0,0.61425,347.0
Shoriful Islam,ODI,2026,79,3,0,0,0,21.909999999999997,15.6,8.764,20.380000000000003,6.572999999999999,7.8,0.0,0.45954999999999996,189.35294117647058
Shoriful Islam,T20,2025,436,0,0,0,0,19.23,25.64,7.692,64.112,5.769,12.82,0.0,0.44615000000000005,436.0
Shoriful Islam,TEST,2024,293,0,0,0,0,94.0,48.83,37.6,68.364,28.2,24.415,0.0,0.82,293.0
Shubman Gill,ODI,09-Feb-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shubman Gill,ODI,2025,490,552,59,8,1,44.38,49.0,100.0,88.2,53.314,39.5,36.41304347826087,0.5719,288.2352941176471
Shubman Gill,ODI,2026,135,142,16,3,0,95.07,45.0,70.02799999999999,49.5,43.521,22.5,40.14084507042253,0.8253499999999999,218.2648401826484
Shubman Gill,T20,2025,291,212,38,4,3,137.26,24.25,100.0,48.5,61.178,57.125,59.43396226415095,0.95,291.0
Shubman Gill,TEST,02-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shubman Gill,TEST,02-Jul-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Shubman Gill,TEST,2024,866,1393,88,18,2,31.08,43.3,100.0,100.0,99.324,51.65,22.82842785355348,0.5054,395.4337899543379
Shubman Gill,TEST,2025,983,1543,112,15,2,31.85,70.21,100.0,100.0,84.555,65.10499999999999,24.692158133506155,0.50925,627.3983418870904
Sikandar Raza,ODI,06-Jan-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Sikandar Raza,ODI,2024,335,171,13,2,2,56.769999999999996,31.28,48.708,58.524,27.031,45.64,26.31578947368421,0.63385,197.05882352941177
